,street_address,city,state,zip_code,longitude,latitude,family_id
3728,87414 Weaver Isle,Skowhegan,ME,4976,-69.723034,44.854562,McKvRzKvVz
3729,2455 Catherine Valley Apt. 492,Presque Isle,ME,4769,-68.063128,46.778784,iqIaGOCcsj
3730,1099 Juarez Parkway Apt. 001,Farmington,ME,4938,-70.219578,44.645126,gvINhUknHf
3731,945 Snyder Islands Apt. 801,Auburn,ME,4210,-70.268594,44.150976,rCSJoNIboQ
3732,771 Michael Walks,Waterville,ME,4901,-69.634389,44.6141,UqelxxcvyV
3733,1627 Stanley Coves Apt. 347,Falmouth,ME,4105,-70.213524,43.758741,pUOEzBiFSF
3734,67253 Joel Fork,Brewer,ME,4412,-68.754737,44.856593,TWBcDQWpXp
3735,424 Schmidt Vista,Brewer,ME,4412,-68.757063,44.881771,cfNNshHijR
3736,4084 Miller Path Apt. 686,Waterville,ME,4901,-69.674946,44.617745,CQonfkYRrL
3737,3216 Samantha Mission,Lincoln,ME,4457,-68.571887,45.471262,yEynZEilZv
3738,4152 Nicole Drives Suite 864,Oxford,ME,4270,-70.575277,44.220827,hnsVbXVszV
3739,287 Thomas Tunnel Suite 814,Brewer,ME,4412,-68.760178,44.866636,JxAZOeIndg
3740,628 Teresa Valley,Brunswick,ME,4011,-69.983386,43.917921,ceDydChsGm
3741,07882 Andrew Spurs Apt. 438,Windham,ME,4062,-70.449082,43.843192,TduKRpewmi
3742,121 Logan Summit,Waterville,ME,4901,-69.651007,44.667309,NeAlEsgZpv
3743,37261 Eddie Valley,Waterville,ME,4901,-69.633953,44.665556,llyRyYTrQw
3744,476 Davenport Village,Augusta,ME,4330,-69.863988,44.343963,RiVStFHbTB
3745,5196 Stephanie Canyon Apt. 476,Farmington,ME,4938,-70.259898,44.684046,JAgUptWviD
3746,018 Derek Station Suite 124,Presque Isle,ME,4769,-68.077023,46.720345,XvXtuSJcJK
3747,930 Howard Station Suite 708,Augusta,ME,4330,-69.870756,44.365712,NuIBKtnyrc
3748,29508 Mueller Throughway Suite 163,Mexico,ME,4257,-70.54684,44.525671,FqOBxrLWxy
3749,74922 Larsen Roads Apt. 344,Bangor,ME,4401,-68.786505,44.831609,MgiXxsWNcT
3750,610 Christine Curve,Windham,ME,4062,-70.438633,43.817956,UKrBfxcxJX
3751,221 Thomas Knoll,Falmouth,ME,4105,-70.212426,43.724647,OmkgpMmEVt
3752,3932 Ashley Meadow Apt. 194,Sanford,ME,4073,-70.729138,43.43121,nmFGnrJHgC
3753,622 Paula Points,Houlton,ME,4730,-67.845932,46.17566,sOVFNAXGyW
3754,7825 Elizabeth Corners Suite 465,Farmington,ME,4938,-70.272559,44.616073,WLMgIPWAss
3755,06494 Christine Summit Suite 722,Ellsworth,ME,4605,-68.426958,44.543312,xzmgBMCvRM
3756,30250 Herring Locks Suite 486,Brewer,ME,4412,-68.739508,44.84624,KmVRqndHjd
3757,34633 Lee Wells,Sanford,ME,4073,-70.76685,43.446112,JQeOCBUbvA
3758,2023 Gill Crescent Suite 658,Presque Isle,ME,4769,-68.084446,46.778047,UdwAiIpYGH
3759,8568 Hansen Fort Apt. 494,Waterville,ME,4901,-69.628085,44.613717,YIvpaGvzDp
3760,7434 Lauren Brook Apt. 118,Bangor,ME,4401,-68.716,44.85217,ZjKweTlALo
3761,85283 Danielle Hollow Suite 667,Sanford,ME,4073,-70.752442,43.439158,SLGeaCpyNH
3762,974 Chelsea Place,Falmouth,ME,4105,-70.260787,43.767398,VZzNMkntsk
3763,7947 Henderson Rest,Thomaston,ME,4861,-69.16476,44.131961,yTTADdNMeP
3764,67190 Powers Mountain Suite 953,Thomaston,ME,4861,-69.110658,44.171258,EZizxOTgiJ
3765,9458 Monica Road Suite 957,Scarborough,ME,4074,-70.344169,43.669415,RYllFTACTI
3766,4396 David Spring,Farmington,ME,4938,-70.266544,44.68769,wqDtpNbTFM
3767,24094 John Mountains,Lincoln,ME,4457,-68.565542,45.47345,OYousFZYMS
3768,558 Maria Stream,Bangor,ME,4401,-68.765577,44.84329,NvnuvVFtXq
3769,230 Sean Avenue,Oxford,ME,4270,-70.578329,44.247856,mpVJWUXUdf
3770,86500 Kaufman Falls Suite 756,Oxford,ME,4270,-70.557042,44.288589,TUhtILpkwJ
3771,97166 Liu Branch Suite 812,Brunswick,ME,4011,-69.914704,43.978804,ybmpylYYnn
3772,9592 Diane Landing Suite 988,Thomaston,ME,4861,-69.159716,44.128396,SgXQEJoXPa
3773,005 Tommy Coves,Oxford,ME,4270,-70.525421,44.23078,lGbpfRqXGM
3774,88340 Combs Island Apt. 528,Sanford,ME,4073,-70.780702,43.477412,IkUfhtIhhh
3775,6635 Perez Fords,Brewer,ME,4412,-68.775706,44.859689,RaiKkrgADk
3776,705 Maria Lakes,Brewer,ME,4412,-68.717654,44.852256,IMsJtHFakf
3777,639 Anne Drive Suite 358,Biddeford,ME,4005,-70.576253,43.544142,goxYRjculd
3778,877 Mccormick Islands,Lincoln,ME,4457,-68.574605,45.432157,GffzxfaYTp
3779,45730 Heather Lakes Apt. 771,Ellsworth,ME,4605,-68.450857,44.522396,EvlTJHQpfJ
3780,04641 Trujillo Valleys Apt. 659,Falmouth,ME,4105,-70.246975,43.737497,mWcDbBXLKm
3781,08666 Thomas Light,Falmouth,ME,4105,-70.23744,43.74861,FqwVGfvpGw
3782,4401 Rhodes Turnpike Suite 662,Ellsworth,ME,4605,-68.415443,44.585057,DgtTWkwcBU
3783,45320 Baker Viaduct Apt. 844,Falmouth,ME,4105,-70.238578,43.731319,fgKzrGTUYu
3784,6323 Stephen Shore,Lincoln,ME,4457,-68.547126,45.413237,MiRyMqanSv
3785,2546 Eric Ferry,Augusta,ME,4330,-69.84931,44.333527,mywLzuhVut
3786,689 Rachel Alley Apt. 298,Presque Isle,ME,4769,-68.025618,46.728205,jtxlCSVzeE
3787,60085 Heidi Village Apt. 582,Brewer,ME,4412,-68.782454,44.879314,ecdEOnkbsR
3788,50653 Lee Drive,Augusta,ME,4330,-69.837129,44.350079,XshYrIGOtQ
3789,7952 Angela Radial Suite 277,Ellsworth,ME,4605,-68.451584,44.578591,TcySBeEsQw
3790,24983 Hayes Mountain,Presque Isle,ME,4769,-68.075433,46.749631,KygrypcGlm
3791,090 Tamara Island Suite 478,Brewer,ME,4412,-68.712742,44.821006,aChEJitiUJ
3792,2811 Jones Keys Suite 799,Falmouth,ME,4105,-70.246768,43.720002,qqowHyOzxK
3793,959 Mcconnell Mission Suite 091,Biddeford,ME,4005,-70.510257,43.537177,VxSzRXksTc
3794,044 Lauren Views Suite 091,Ellsworth,ME,4605,-68.470639,44.514636,NfzAqHJkZd
3795,46648 Petersen Tunnel Apt. 440,Ellsworth,ME,4605,-68.468522,44.577208,SwSXbisPkt
3796,6784 Christopher Club Apt. 665,Augusta,ME,4330,-69.823882,44.316086,CtgdWdldUR
3797,2303 Reginald River Apt. 019,Sanford,ME,4073,-70.788715,43.437505,TaTJLizVep
3798,2463 Michelle Green Apt. 443,Skowhegan,ME,4976,-69.767477,44.838524,hCLFbtbzgR
3799,724 Crystal Curve,Ellsworth,ME,4605,-68.458105,44.570243,UEzcXMiUOn
3800,58697 Hutchinson Place,Cinnaminson,NJ,8077,-75.070304,40.024871,jzpfDehFpD
3801,968 Wilson Lane Suite 399,Cinnaminson,NJ,8077,-75.056079,40.033986,cNuLlRCxCG
3802,2361 Michael Plains Apt. 446,Marlton,NJ,8053,-74.948988,39.962757,lMQWZdDenx
3803,166 John Drives,Neptune,NJ,7753,-74.121561,40.225664,CxdFSFfBUA
3804,011 Ayala Coves Suite 824,Flemington,NJ,8822,-74.912092,40.552902,kWaZthVmss
3805,738 Roberto Coves Apt. 313,Turnersville,NJ,8012,-75.034404,39.723373,zHhFHWGibI
3806,42568 Ramos Valley,East Windsor,NJ,8520,-74.679522,40.371948,LSADBAUNhw
3807,941 Cross Street,North Brunswick,NJ,8902,-74.571907,40.567078,XyTlaBmINI
3808,660 Matthew Avenue Suite 974,Williamstown,NJ,8094,-75.080127,39.732274,aWcnEtoQhw
3809,477 Joshua Ridge Apt. 817,Marlton,NJ,8053,-74.952177,39.934171,fZHCUqgzlB
3810,3495 Allen Mission Apt. 543,Boonton,NJ,7005,-74.439831,40.967829,flWQQsiiZk
3811,046 Zimmerman Curve,Old Bridge,NJ,8857,-74.316543,40.443534,kogeSQlbwx
3812,4635 Graham Road,Cinnaminson,NJ,8077,-75.082104,40.019896,mYJtUZfojX
3813,7387 Humphrey Mews Suite 339,Riverdale,NJ,7457,-74.310376,41.062344,AiUHJCeJqS
3814,9097 Pittman Forge Apt. 867,Burlington,NJ,8016,-74.849861,40.056142,UOzDPTFPYa
3815,47940 Stephanie Forks,Kearny,NJ,7032,-74.137917,40.788477,obLXHpJUTP
3816,433 Riley Shoal Apt. 429,Turnersville,NJ,8012,-75.089728,39.768568,ltYUdxJshG
3817,3852 Byrd Gateway,Manville,NJ,8835,-74.622644,40.585896,EbrltdqiAk
3818,13635 Sharon Mountains Suite 613,Burlington,NJ,8016,-74.885309,40.076355,ByOpBqgwlR
3819,900 Bryant Mount Apt. 384,Manahawkin,NJ,8050,-74.370238,39.751955,hEGWgqoNib
3820,34950 Donald Fall,Manville,NJ,8835,-74.670324,40.520333,zAJQxvnEsr
3821,5123 Wagner Fork Apt. 773,Teterboro,NJ,7608,-74.168722,40.980423,XZbBnwTrIv
3822,1715 Mark Valley Apt. 511,North Brunswick,NJ,8902,-74.528704,40.562484,LNyuaphFPa
3823,860 Joseph Trail Apt. 688,Old Bridge,NJ,8857,-74.343082,40.483109,eFwWRYEdjv
3824,8769 Erica Route,Woodbridge,NJ,7095,-74.333031,40.534523,jfVZRUtEHt
3825,069 Alicia Forges Apt. 913,Manville,NJ,8835,-74.616821,40.553556,lKFjkrHkuc
3826,765 Wilson Mews Apt. 931,Mays Landing,NJ,8330,-74.712778,39.577989,PdWCasHAZl
3827,08525 Heidi Light Apt. 900,Flanders,NJ,7836,-74.742192,40.916036,mNcwnYaRCc
3828,84924 Mccoy Roads,Garfield,NJ,7026,-74.18567,40.93349,hSHtDLCATL
3829,501 Susan Mission,Manahawkin,NJ,8050,-74.337672,39.788156,VzOYzTuciN
3830,86824 Wayne Drives,Cedar Knolls,NJ,7927,-74.554822,40.835548,evKdqQhdKj
3831,032 Rodriguez Parkways,Pennsville,NJ,8070,-75.583067,39.652912,djCWtggnwn
3832,3407 Mendoza Knolls,Watchung,NJ,7069,-74.441497,40.645384,HmOhKpOVDu
3833,22701 Jasmine Loop,Old Bridge,NJ,8857,-74.377798,40.424947,xQClJNqLxt
3834,2079 Hawkins Viaduct Apt. 709,Cedar Knolls,NJ,7927,-74.579777,40.879343,eXMALhaDmV
3835,6694 Joseph Meadow,Manahawkin,NJ,8050,-74.342897,39.769401,qKoAXOMeKf
3836,7376 Sherri Route Apt. 547,Burlington,NJ,8016,-74.88406,40.020859,obWnlWcaDt
3837,77925 Lopez Path,Teterboro,NJ,7608,-74.189893,40.920945,DkbRtjYiuF
3838,5752 Gibbs Extension,Union,NJ,7083,-74.376779,40.781941,xeEkbMEUFW
3839,58970 Griffith Knoll,Newton,NJ,7860,-74.768946,41.147669,exLcgCxlpJ
3840,964 Luis Fall Suite 448,Clinton,NJ,8809,-74.949939,40.650311,kmqQPDSpUt
3841,49983 Terry Burg,Boonton,NJ,7005,-74.484062,40.920039,XsnzgyXsyB
3842,3239 Craig Walks Apt. 623,West Berlin,NJ,8091,-74.910844,39.837776,RKEMBgsrVN
3843,1535 John Inlet Apt. 599,Rio Grande,NJ,8242,-74.92563,39.054125,hVccSbMDlP
3844,863 Virginia Glens,Manahawkin,NJ,8050,-74.378026,39.717314,cKafJDSrZY
3845,632 Riggs Coves Apt. 047,Cherry Hill,NJ,8002,-75.054149,39.985551,HkgTtdWfQQ
3846,814 Adam Shoal,Lanoka Harbor,NJ,8734,-74.288373,39.921209,VQUdexAlOk
3847,18945 Christine Lock Suite 807,Riverdale,NJ,7457,-74.318639,41.088868,qdDhcTAPYi
3848,482 Lindsey Roads Suite 679,Phillipsburg,NJ,8865,-75.170274,40.720912,tIDyYoBRlg
3849,3065 Henry Via Apt. 250,Mays Landing,NJ,8330,-74.755379,39.548068,WGHYBmLrqi
3850,721 Shawn Ridges Suite 096,Ledgewood,NJ,7852,-74.756956,40.926968,olEYfatWZv
3851,148 Knight Hollow Apt. 980,East Brunswick,NJ,8816,-74.441637,40.583189,NtngmQqsDL
3852,717 John Mountains Suite 872,Vineland,NJ,8360,-75.045694,39.576709,SfXxnfObtN
3853,65109 Adkins Viaduct Apt. 335,Riverdale,NJ,7457,-74.374598,41.064455,qNUfgdMbmJ
3854,332 Valdez Ridge Suite 949,Toms River,NJ,8755,-74.2827,40.068455,zOUhPWemtn
3855,8072 Keith Springs,Old Bridge,NJ,8857,-74.388052,40.479191,bNQCVwRnll
3856,7188 Eric Walks Suite 026,Turnersville,NJ,8012,-75.078513,39.784258,KNKuuMeEhP
3857,5616 Alexandra Lane Apt. 553,Cedar Knolls,NJ,7927,-74.580351,40.816417,ouQJUUvEYi
3858,30765 Alexandra Mount,Brick,NJ,8724,-74.150634,40.185718,LZdVWMKLmU
3859,84459 Thomas Shore Apt. 078,Cherry Hill,NJ,8002,-75.043078,39.921097,YFbRJziOzo
3860,523 Leonard Shore,Old Bridge,NJ,8857,-74.316564,40.472122,OZhDhPdQqz
3861,0324 Tracie Fords,Hamilton,NJ,8691,-74.668854,40.210978,KmlEwslyea
3862,92555 Thomas Park Suite 082,Manville,NJ,8835,-74.652623,40.55252,naiPGeuVWw
3863,2021 Madeline Trafficway,Rio Grande,NJ,8242,-74.977052,39.011027,thyTHWNWOP
3864,488 Melissa Spurs Suite 774,Franklin,NJ,7416,-74.687831,41.115384,eyHUKovbmx
3865,039 Carroll Throughway,North Brunswick,NJ,8902,-74.566218,40.578917,HITkenDapi
3866,020 Woods Lights,Garfield,NJ,7026,-74.143458,40.958095,GZIbMxRTfo
3867,558 Barr Course,Secaucus,NJ,7094,-74.078882,40.814793,qIWLWlHCcG
3868,83510 Smith Corner Apt. 857,Piscataway,NJ,8854,-74.485976,40.621875,MJKAnZlNYP
3869,9501 Moore Green,Mays Landing,NJ,8330,-74.768964,39.562493,sVqmUegetU
3870,5405 Brown Street Suite 402,Woodbury,NJ,8096,-75.11848,39.849456,ijVhMaKYYy
3871,729 Daniel Villages Suite 662,Clinton,NJ,8809,-74.968604,40.669196,whJuJcCtfu
3872,46686 Roberts Track,Hackettstown,NJ,7840,-74.846502,40.879888,gcSCGmWDNb
3873,67572 Daryl Mountains,East Brunswick,NJ,8816,-74.421263,40.550502,AHHXCsDMHt
3874,17491 Moore Junctions,Woodbury,NJ,8096,-75.18203,39.861065,iBlCucIEyK
3875,107 Fuller Shoal Apt. 741,Phillipsburg,NJ,8865,-75.13735,40.743174,PrGqSlbGrm
3876,41239 Watkins Lodge,Somerdale,NJ,8083,-75.047203,39.959942,jlOAdQHitU
3877,55275 Jenkins Brooks,Saddle Brook,NJ,7663,-74.184627,40.93651,QRiOLWHggA
3878,49721 Edward Hills,Burlington,NJ,8016,-74.811135,40.082272,usyVIASDSv
3879,78043 Kirk Grove,Lanoka Harbor,NJ,8734,-74.26045,39.960986,pZwtxhWhIl
3880,1095 Gabriela Center,Egg Hbr Township,NJ,8234,-74.668711,39.415492,EeHDpOBBwA
3881,4110 Jessica Skyway,Burlington,NJ,8016,-74.848284,40.067486,UFyQJTYRkE
3882,0358 Ruben Burgs Apt. 900,Boonton,NJ,7005,-74.482846,40.944368,YkSdHnRpZh
3883,4106 Ramos Camp Apt. 692,Woodbury,NJ,8096,-75.168556,39.814004,FJVGDHGoCY
3884,28830 Powell Shores Suite 487,Saddle Brook,NJ,7663,-74.184253,40.923484,bTrJDPKlct
3885,8407 Hill Mill Suite 491,Saddle Brook,NJ,7663,-74.113094,40.936593,hkpRzdweKm
3886,185 Galvan Islands Suite 094,Egg Hbr Township,NJ,8234,-74.677696,39.43067,sqlfcSsHLh
3887,89121 Tina Circle Apt. 842,Old Bridge,NJ,8857,-74.36765,40.457927,hhVUdCUxYG
3888,1059 Monica Crest,Old Bridge,NJ,8857,-74.359512,40.451333,HRdXEpFIfb
3889,5373 Mandy Grove,Edison,NJ,8817,-74.422324,40.589657,cUyImnrDZz
3890,20388 John Tunnel,Woodbridge,NJ,7095,-74.377009,40.561822,HVZkYIOtPU
3891,7767 Martinez Drives Apt. 698,Old Bridge,NJ,8857,-74.327503,40.41909,BAyTiaHMPO
3892,70375 Smith Shores Apt. 589,Franklin,NJ,7416,-74.636611,41.148789,PofBWVOHlD
3893,287 Ana Valleys Suite 630,Mays Landing,NJ,8330,-74.772735,39.562675,sxDfkBKOMf
3894,492 Rachel Shoals Suite 757,Kearny,NJ,7032,-74.167986,40.736454,YXxcwCCNMo
3895,545 Timothy Expressway Suite 455,Saddle Brook,NJ,7663,-74.170927,40.983627,ZtDhQhukmV
3896,5856 Smith Extension,Vineland,NJ,8360,-75.049322,39.534623,hqtCQeecvk
3897,6776 Luke Centers,Hamilton,NJ,8691,-74.666587,40.26087,AJBmHWzhSB
3898,9864 Snyder Meadow Suite 902,Hamilton,NJ,8691,-74.650259,40.285618,zJukxWORHH
3899,5887 Logan Fields Suite 814,Williamstown,NJ,8094,-75.047185,39.761436,OcGpcdHanq
3900,56078 Duncan Falls,Shelton,CT,6484,-73.187747,41.359392,MFklfJjjNi
3901,467 Kimberly Falls Apt. 700,Cromwell,CT,6416,-72.742977,41.640224,GGmAZNEQJQ
3902,339 Shannon Alley,Norwich,CT,6360,-72.115809,41.520593,nLXBQBNxZH
3903,79653 Gates Fall Apt. 045,Bristol,CT,6010,-72.929224,41.728949,kUdKyyWvea
3904,44560 Richard Wells Suite 577,Manchester,CT,6042,-72.57198,41.851855,TJvIFpIcCr
3905,3794 Sarah Light Apt. 097,East Windsor,CT,6088,-72.622375,41.968514,UmMVOdfItx
3906,3261 Eric Square Suite 398,Waterbury,CT,6705,-73.075617,41.634789,kvqOkJLJGG
3907,9779 Miller Streets Apt. 500,Norwalk,CT,6851,-73.446031,41.214519,OBKeHkVPEw
3908,865 Jessica Stream,Newington,CT,6111,-72.71937,41.777366,sUSZRlJKmE
3909,09157 Alvarado Plains Apt. 116,Branford,CT,6405,-72.850326,41.314293,yHfhTKpEXJ
3910,19595 Carney Grove Suite 356,Bristol,CT,6010,-72.915458,41.762076,dVJdFaIqtd
3911,79114 Williams Plains,East Windsor,CT,6088,-72.61648,41.963798,RlsJJBSbkV
3912,11906 King Heights Apt. 604,Stratford,CT,6614,-73.141441,41.285193,NAeITmFEVy
3913,17682 Garcia Estates,West Haven,CT,6516,-73.048071,41.326007,JguGZeELcV
3914,639 Bridges Cove Apt. 977,Cromwell,CT,6416,-72.741793,41.636967,KIjviNJFsP
3915,9593 Mark Bypass,Guilford,CT,6437,-72.72221,41.389564,zNcbSQjXVK
3916,523 Kevin Mall Suite 047,Branford,CT,6405,-72.842327,41.337453,oShVzEZvCT
3917,4284 Rebecca Ford Suite 395,Naugatuck,CT,6770,-73.027908,41.556445,ZyBgxGEsdR
3918,33915 Rogers Plaza Suite 164,Putnam,CT,6260,-71.9813,41.947536,zyQjzMuckC
3919,14384 Thompson Summit,Lisbon,CT,6351,-72.013574,41.685145,MpVvZReDvX
3920,0945 Lopez Loaf Apt. 698,Cromwell,CT,6416,-72.717128,41.680643,XEKdSIYqkX
3921,43255 Henry Skyway Apt. 352,Danbury,CT,6810,-73.457038,41.457083,KqCdYujRyE
3922,469 Debbie Walk Apt. 808,Naugatuck,CT,6770,-73.034179,41.532755,xiLbLsENUp
3923,55296 Willie Road Suite 327,Southington,CT,6489,-72.985846,41.667911,lgNUWSbSoY
3924,5506 Maldonado Streets,Groton,CT,6340,-72.147369,41.4356,BlfUIaMTrn
3925,222 Jeffrey Greens Apt. 170,Putnam,CT,6260,-71.9886,41.955434,NAWjELNAcJ
3926,29940 Kelly Lights,Stratford,CT,6614,-73.126378,41.245942,AJjcEbFYUu
3927,923 Thomas Rest Apt. 047,Cromwell,CT,6416,-72.740499,41.669411,iFMiXcmUVJ
3928,25582 Lopez Gateway,Shelton,CT,6484,-73.115105,41.374714,JjNYchRZcI
3929,320 Joseph Cove,Waterford,CT,6385,-72.242376,41.416297,UXFqyTJzYt
3930,43191 Adam Orchard,Wallingford,CT,6492,-72.837291,41.553972,ZdHLwnKjTc
3931,175 Smith Burg Suite 931,Waterford,CT,6385,-72.229002,41.48823,frxCQybfml
3932,478 Lewis Land,Avon,CT,6001,-72.951567,41.815966,AhxYAuOXUb
3933,8798 Troy Route Apt. 131,Avon,CT,6001,-72.935695,41.849741,jYYoNaIOgC
3934,525 Snyder Mills Apt. 695,East Windsor,CT,6088,-72.617123,41.928145,ayHdKfySYt
3935,31260 Timothy Valley Apt. 898,Putnam,CT,6260,-71.960246,41.950451,qcNNdxbgij
3936,3619 Sonya Rapid Suite 246,Manchester,CT,6042,-72.567156,41.862635,TTESEvgrrc
3937,69551 Wilson Turnpike,Brooklyn,CT,6234,-71.915688,41.835464,UDBnNiTHcJ
3938,1042 Riley Union Apt. 819,Norwalk,CT,6854,-73.46154,41.168672,rOFfpNmhOw
3939,2698 Kimberly Ferry,Newington,CT,6111,-72.735265,41.780101,eclZleELYx
3940,3072 Arellano Bypass,Newington,CT,6111,-72.742573,41.730972,xNmFvcjsnX
3941,36842 Ray Pines,Putnam,CT,6260,-71.935633,41.937275,GRIgZdMFyt
3942,02925 Nicole Meadows Suite 876,Groton,CT,6340,-72.144176,41.484806,YUxmMusvYu
3943,168 Contreras Pass Suite 596,Cromwell,CT,6416,-72.757196,41.66198,cCmlFfPfaj
3944,312 Jason Trail,Putnam,CT,6260,-71.936445,41.912852,XDcSIaFnuN
3945,14493 Derrick Plaza Apt. 498,Cromwell,CT,6416,-72.722444,41.666591,aHPnWbxEnP
3946,4192 Rhodes Inlet,Norwalk,CT,6851,-73.467733,41.258121,CmUIoJGerl
3947,506 Jacob Turnpike Apt. 289,Shelton,CT,6484,-73.155205,41.330561,YIlXEEzusw
3948,088 Coffey Motorway,Torrington,CT,6790,-73.145074,41.812839,gfnBpXoukE
3949,42538 Burns Passage,Newington,CT,6111,-72.777639,41.734201,xjIkszYVWL
3950,99378 Osborne Gateway,Milford,CT,6460,-73.062331,41.278884,urdaTMfxjE
3951,700 Lewis Inlet Apt. 389,East Windsor,CT,6088,-72.644895,41.986833,uvcTdBFRAm
3952,0285 Reed Mills,Southington,CT,6489,-72.92299,41.62985,oSobFkKdPw
3953,8698 Heath Meadows Apt. 297,East Windsor,CT,6088,-72.674643,41.964524,fkfsjrSjbz
3954,188 Clark Gateway,Lisbon,CT,6351,-72.089389,41.674946,PHiiqftNbL
3955,0769 Dodson Crossing Apt. 045,Norwalk,CT,6854,-73.430198,41.165714,szCGbNzwfw
3956,660 Randy Street Apt. 508,Groton,CT,6340,-72.177806,41.474598,YYCDpCRqdG
3957,3293 Harding Road,Lisbon,CT,6351,-72.03646,41.627496,qmSCnqZuEr
3958,23701 Joseph Summit,Milford,CT,6460,-73.037327,41.268769,lPxqOWizxF
3959,5400 Tamara Roads Apt. 470,Avon,CT,6001,-72.962439,41.848775,wxuLxbBgiy
3960,162 Curry Avenue Suite 104,Brooklyn,CT,6234,-71.969971,41.883581,HrWYYbQCLG
3961,20356 Knight Way Suite 270,Cromwell,CT,6416,-72.747656,41.646713,PdmPDgfKaM
3962,936 Davila Glens,Southington,CT,6489,-72.981508,41.642724,TGAHJqXCvY
3963,48569 Miranda Roads,Southington,CT,6489,-72.969596,41.677227,JTfrlbgaKA
3964,27500 Bryan Course,Norwich,CT,6360,-72.146398,41.563745,fxmtyekCYP
3965,383 Julia Mall,New Milford,CT,6776,-73.460363,41.652667,qUBHZBZzvl
3966,067 White Shoal Apt. 703,Waterford,CT,6385,-72.28728,41.458192,bvDNGumWNF
3967,92146 Lindsey Ways,Waterbury,CT,6705,-73.050227,41.669718,vLBboAvhfI
3968,11157 Hernandez Pike Apt. 117,Avon,CT,6001,-72.935738,41.837906,yYhKjzZswT
3969,82240 Bruce Viaduct,Hartford,CT,6106,-72.72457,41.724759,VeSJlYJtdR
3970,0773 Morgan Unions Apt. 443,Shelton,CT,6484,-73.114641,41.328428,KWJAghyPUt
3971,8831 Kevin Shoal Apt. 916,Norwich,CT,6360,-72.141249,41.542777,RCLWwWaCGn
3972,7892 Mark Knolls,Danbury,CT,6810,-73.43643,41.455312,VQCPdLlcIG
3973,34590 Schultz Curve Apt. 441,West Haven,CT,6516,-73.059377,41.344534,KQZCRWyxGs
3974,9477 Phelps Curve,Newington,CT,6111,-72.745255,41.784355,tsrRLdCqwE
3975,0276 Hernandez Causeway,Wallingford,CT,6492,-72.827152,41.584851,kUqUrdIspA
3976,4247 Moody Route,Shelton,CT,6484,-73.153361,41.325658,KASLRwRQGC
3977,955 Terry Villages Apt. 652,Branford,CT,6405,-72.837671,41.327736,wcvKXFdWjb
3978,863 Jennifer Square,North Windham,CT,6256,-72.288913,41.760405,EPnZbXaYdL
3979,75290 Sarah Hollow,Brooklyn,CT,6234,-71.937873,41.859408,ZDOZaMFCTw
3980,966 Alyssa Extensions Suite 906,Guilford,CT,6437,-72.769546,41.35247,YKnFQtqmxn
3981,869 Jones Stream,Torrington,CT,6790,-73.162703,41.856914,FvnIjIeVAs
3982,11152 Vincent Circles Apt. 234,Southington,CT,6489,-72.952404,41.68311,dheveMBKKH
3983,07478 Lee Island,Torrington,CT,6790,-73.126243,41.854659,ZEpcryjxPB
3984,83433 Frederick Spring,Old Saybrook,CT,6475,-72.438826,41.374855,ErvDsDVWWC
3985,6448 Vanessa Underpass Suite 492,Southington,CT,6489,-72.957453,41.639063,HHAiHLoXcp
3986,2318 Michael Views Apt. 227,Torrington,CT,6790,-73.185782,41.812421,dZYbHwlgSP
3987,2520 Villarreal Lights Suite 652,Lisbon,CT,6351,-72.018454,41.615845,vQkzVXsORk
3988,283 Nicole Place Suite 735,Norwich,CT,6360,-72.1417,41.511997,STMPXYQVnz
3989,6031 Cynthia Burg Apt. 402,Norwalk,CT,6854,-73.421921,41.12719,krJZQlOrhW
3990,60311 Thompson Stravenue Apt. 248,West Haven,CT,6516,-73.068128,41.370857,dVWtARijWG
3991,5957 Matthew Unions,East Windsor,CT,6088,-72.671321,41.925913,ELMiqCrJnh
3992,8430 Johnson Stravenue,Norwalk,CT,6851,-73.442679,41.237704,HRZRypfsiN
3993,21801 Brenda Club Suite 242,North Windham,CT,6256,-72.279776,41.780112,WDbPAxNTyg
3994,05059 Jimenez Centers,New Milford,CT,6776,-73.447815,41.638314,vIPwBjqOHH
3995,878 Brown Forks Apt. 852,Rocky Hill,CT,6067,-72.742556,41.778502,tRYdlgCmRu
3996,55041 Jones Ways Apt. 198,Norwalk,CT,6854,-73.411144,41.153101,lGygZmKBnG
3997,97675 Cooke Walk Suite 484,Norwalk,CT,6854,-73.449549,41.11712,TxQGRTypRA
3998,29296 Gilbert Stream,East Windsor,CT,6088,-72.618805,41.965435,gwAzvodozm
3999,673 Kim Plain,Stratford,CT,6614,-73.157093,41.239058,RjBAqcOLMM
4000,61578 Howard Canyon Apt. 075,Mason,WV,25260,-82.074131,39.074833,QjtJEOARmO
4001,2523 Richards Lodge,Moorefield,WV,26836,-79.036314,39.167635,eNTVfvgbMS
4002,9237 Jackson Fields,Weirton,WV,26062,-80.527837,40.421255,TxywSrkDrK
4003,354 Johnson Plains,Weirton,WV,26062,-80.528281,40.440934,PRTseJiNjB
4004,906 Young Brook,Vienna,WV,26105,-81.663073,39.368288,BcORaaDNOW
4005,1333 Costa Ports Suite 061,Elkins,WV,26241,-79.860352,38.92142,bLtbkoKGHl
